
 Lista de Imóveis da Caixa;;Data de geração:;21/11/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444400382165 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;R DUQUE DE CAXIAS, N. SN, LT 25 QD 09 CS 17 ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 63.36 de área privativa, 13550.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400382165
 8555503408215 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;RUA OSVALDO CRUZ, N. 51, ;122.000,00;122.000,00;0.00;Casa, 130.56 de área total, 52.29 de área privativa, 101.59 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503408215
 8787705853873 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;RUA DUQUE DE CAXIAS, N. SN, Apto 1008, BLOCO 10 LOTE 24 QUADRA 09 ;117.297,68;117.297,68;0.00;Apartamento, 47.95 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705853873
 8787708028571 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA 5 RUA DUQUE DE CAXIAS, N. SN, Apto 1203, LT 22 QD 05 PAV TERREO BL 12 VG 1203 ;124.041,88;124.041,88;0.00;Apartamento, 99.67 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708028571
 8787715367475 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA 4 (RUA BARBOSA), N. SN, Apto 301, BL A PAV 02 LT 11 VG 301 ;157.000,00;157.000,00;0.00;Apartamento, 94.38 de área total, 53.44 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715367475
 8787716247945 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA 4 (RUA BARBOSA), N. SN, Apto 201, LT 11 BL C PAV 01 VG 201 ;156.900,00;156.900,00;0.00;Apartamento, 94.38 de área total, 53.44 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716247945
 8444407636251 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA I ;QD 18, N. SN, CS 08, LT 09 RUA 15 ;102.000,00;102.000,00;0.00;Casa, 51.84 de área total, 51.84 de área privativa, 99.68 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407636251
 8444433116073 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA I ;QUADRA QUADRA 18, N. SN, Apto 101, BL C LT 01 ;135.000,00;135.000,00;0.00;Apartamento, 91.84 de área total, 53.88 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433116073
 8444425475108 ;GO ;CIDADE OCIDENTAL ;PARQUE NOVA FRIBURGO A ;RUA 04, N. SN, Apto 102, LT 67 QD 04 ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 49.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425475108
 8444428743570 ;GO ;CIDADE OCIDENTAL ;PARQUE NOVA FRIBURGO B ;QUADRA 57, N. SN, CS 07 LT 02 RUA 11 ;119.000,00;119.000,00;0.00;Casa, 50.00 de área total, 50.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428743570
 8444400208750 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA III ;CHAC 06 QD 123, N. SN, CS 29 ;134.000,00;134.000,00;0.00;Casa, 0.00 de área total, 58.35 de área privativa, 4170.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400208750
 8444403997063 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA III ;QUADRA 106, N. S/N, CASA 02, LT09 QD106 AVENIDA 05 ;105.000,00;105.000,00;0.00;Casa, 47.23 de área total, 47.23 de área privativa, 128.57 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403997063
 8444431771660 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA III ; QUADRA 113, N. SN, CS 06 LT 08 ;125.000,00;125.000,00;0.00;Casa, 61.04 de área total, 61.04 de área privativa, 128.07 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431771660
 8555514495963 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA III ;QUADRA 113 (AVENIDA 01), N. SN, CS 05 LT 08 QD 113 ;134.000,00;134.000,00;0.00;Casa, 61.04 de área total, 61.04 de área privativa, 900.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514495963
 8444427529990 ;GO ;CIDADE OCIDENTAL ;SAO MATEUS ;QUADRA 21A (RUA 04-A), N. SN, CS 71 LT 43 QD 21A ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 55.10 de área privativa, 135.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427529990
 8555504795042 ;GO ;CIDADE OCIDENTAL ;DOM BOSCO ;QUADRA 5, N. SN, LT 15 QD 05 AVENIDA MARIA EUGENIA ;77.300,00;77.300,00;0.00;Casa, 0.00 de área total, 46.50 de área privativa, 360.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555504795042
 8555510282299 ;GO ;CIDADE OCIDENTAL ;DOM BOSCO ;QUADRA 2, N. SN, LT 71 QD 2 R JOAO CAETANO ;104.000,00;104.000,00;0.00;Casa, 46.50 de área total, 46.50 de área privativa, 360.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510282299
 8787715399610 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QD 4, N. SN, Apto 102, BL C LT 11 ;157.085,85;157.000,00;0.00;Apartamento, 94.38 de área total, 53.44 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715399610
 8444421342421 ;GO ;CIDADE OCIDENTAL ;PARQUE ARAGUARI - A ;QUADRA 29B (AVENIDA JOAQUIM GILBERTO), N. SN, Apto 103, LT 11 VG III ;118.492,67;118.000,00;0.00;Apartamento, 82.38 de área total, 52.68 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421342421
 8787708742193 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA 5 (RUA DUQUE DE CAXIAS), N. SN, Apto 310, LT 21 BL 03 VG 310 ;120.555,10;120.000,00;0.00;Apartamento, 93.67 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708742193
 8787716509877 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA 04, N. SN, Apto 303, BL N VG 303 LT 11 QD 04 ;156.127,65;155.000,00;0.00;Apartamento, 94.38 de área total, 53.44 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716509877
 8444429905760 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA III ;QUADRA 115, N. SN, LT 03 CS 01 VIA DE ACESSO ;121.316,51;120.000,00;0.00;Casa, 79.39 de área total, 100.00 de área privativa, 125.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429905760
 8787707779972 ;GO ;CIDADE OCIDENTAL ;PARQUE NOVA FRIBURGO B ;RUA 03, N. SN, Apto 102, PAV TERREO VG 102 LT 21 QD 32 ;125.365,52;124.000,00;0.00;Apartamento, 87.83 de área total, 53.34 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707779972
 8787716440346 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;RUA BARBOSA, N. SN, Apto 203, 1°PAV BL K VG 203 LT 11 QD 04 ;155.943,26;154.000,00;0.00;Apartamento, 94.38 de área total, 53.44 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716440346
 8787717476611 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA 3, N. SN, Apto 103, LT 20  BL 01 VAGA 103 R OSVALDO CRUZ ;152.673,22;150.000,00;0.00;Apartamento, 84.76 de área total, 43.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717476611
 8787709906912 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA 5 (RUA DUQUE DE CAXIAS), N. SN, Apto 309, BL 03 VG 309LT 20 QD 05 ;120.373,91;118.000,00;0.00;Apartamento, 93.67 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709906912
 8444426676972 ;GO ;CIDADE OCIDENTAL ;PARQUE NOVA FRIBURGO A ;RUA 04, N. SN, Apto 103, 2° PAV VG 03 QD 04 LT 42 ;136.950,80;134.000,00;0.00;Apartamento, 84.04 de área total, 49.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426676972
 8444406292443 ;GO ;CIDADE OCIDENTAL ;CENTRO ; SQ 11, N. SN, QD 07 LT 10 ;153.779,00;150.000,00;0.00;Casa, 42.53 de área total, 42.53 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406292443
 8444406974358 ;GO ;CIDADE OCIDENTAL ;M R ESTRELA DALVA I ; QUADRA 18, N. SN, Apto 201, BL A LT 01 ;144.719,36;138.000,00;0.00;Apartamento, 87.36 de área total, 52.23 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406974358
 8787709657688 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QUADRA QUADRA 7, N. SN, Apto 102, BL A QD 07 LT 06D VAGA A102 ;120.656,77;115.000,00;0.00;Apartamento, 81.49 de área total, 44.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709657688
 8787715368099 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QD 4, N. SN, Apto 103, BL K VG 103  LT 11  RUA BARBOSA ;156.832,80;148.000,00;0.00;Apartamento, 94.38 de área total, 53.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715368099
 8787711505067 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;RUA RUI BARBOSA, N. SN, Apto 201, PAV SUP BL 03 LT 16 QD 01 ;128.545,63;121.000,00;0.00;Apartamento, 113.74 de área total, 46.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711505067
 8444433921936 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;RUA DUQUE DE CAXIAS, N. SN, Apto 303, BLOCO 03 LOTE 20 QUADRA 05 ;140.992,00;130.000,00;0.00;Apartamento, 93.66 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433921936
 8444424969166 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QD 1, N. SN, CS 12 CH 06  RUA DUQUE DE CAXIAS ;130.993,39;120.000,00;0.00;Casa, 139.68 de área total, 53.29 de área privativa, 134.64 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424969166
 8444425924140 ;GO ;CIDADE OCIDENTAL ;PARQUE NAPOLIS B ;RUA 33, N. SN, Apto 202, LT 04 QD 79 ;136.880,72;125.000,00;0.00;Apartamento, 0.00 de área total, 48.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425924140
 8787718700019 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QD 03, N. SN, Apto 104, BL G CHAC 14 ;176.437,69;160.000,00;0.00;Apartamento, 105.04 de área total, 53.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718700019
 8787709908001 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QD 5, N. SN, Apto 1110, BL11 LT 20 RUA DUQUE DE CAXIAS ;120.452,85;104.000,00;0.00;Apartamento, 93.67 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709908001
 8444411900227 ;GO ;CIDADE OCIDENTAL ;PARQUE NAPOLIS B ;QUADRA 58, N. SN, Apto 202, VG 202 LT 05 RUA 27 ;128.394,23;110.000,00;0.00;Apartamento, 86.70 de área total, 51.73 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411900227
 8787706253993 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA III ;QUADRA 123, N. SN, Apto 201, BL E ;119.827,00;100.700,00;0.00;Apartamento, 129.61 de área total, 59.30 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706253993
 8787709100624 ;GO ;CIDADE OCIDENTAL ;LOT  RECREIO MOSSORO ; RUA RUI BARBOSA, N. SN, Apto 202, BL H  QD 04 CH10 ;131.450,88;110.000,00;0.00;Apartamento, 102.51 de área total, 45.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709100624
 8787714144120 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;QD 01, N. SN, Apto 108, BL 04 LT 16 ;138.498,15;115.000,00;0.00;Apartamento, 46.39 de área total, 46.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714144120
 8444424825598 ;GO ;CIDADE OCIDENTAL ;PARQUE ARAGUARI ;RUA RIO DE JANEIRO, N. SN, LT 30 QD 35 ;121.114,53;100.000,00;0.00;Casa, 0.00 de área total, 84.48 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424825598
 8444428215514 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO ESTRELA D'ALVA III ;QD 117 AV 04, N. SN, Apto 102, PAV TERREO VG 102 LT 08 ;132.012,90;108.000,00;0.00;Apartamento, 88.93 de área total, 48.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428215514
 8787715704293 ;GO ;CIDADE OCIDENTAL ;MANSOES RECREIO MOSSORO ;RUA BARBOSA, N. SN, Apto 303, 2°PAV VG 303 BL B LT 11 QD 04 ;156.656,93;127.000,00;0.00;Apartamento, 94.38 de área total, 53.44 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715704293
 8444433815990 ;GO ;CIDADE OCIDENTAL ;PARQUE DAS AMERICAS ;RUA PANAMA, N. SN, Apto 104, 1°PAV LT F QD 50 VG 104 ;162.463,26;130.000,00;0.00;Apartamento, 73.36 de área total, 49.38 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433815990
 8444429417250 ;GO ;CIDADE OCIDENTAL ;PARQUE NAPOLIS A ;QD 11, N. SN, Apto 103, VG 103 LT 09 RUA 03 ;137.795,25;96.000,00;0.00;Apartamento, 88.19 de área total, 53.59 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429417250
 8444412973830 ;GO ;CIDADE OCIDENTAL ;LOT PQ NOVA FRIBURGO ;QUADRA 51, N. SN, Apto 103, LT 18 GARAGEM Nº 103 RUA 25 ;133.539,02;20.000,00;0.00;Apartamento, 81.74 de área total, 45.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412973830
 8444424941539 ;GO ;COCALZINHO DE GOIAS ;EDILANDIA II ; VIA PUBLICA, N. SN, QD 01A LT 01F ;56.999,75;105.000,00;45.72;Casa, 0.00 de área total, 58.61 de área privativa, 138.67 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424941539
 8444418120740 ;GO ;COCALZINHO DE GOIAS ;EDILANDIA II ; VIA PUBLICA, N. SN, QD 10 LT 18 ;65.348,57;120.000,00;45.55;Casa, 0.00 de área total, 66.04 de área privativa, 200.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418120740
 8444428802380 ;GO ;COCALZINHO DE GOIAS ;GIRASSOL ;QUADRA 18, N. SN, LT 11A RUA 19 ;64.259,43;118.000,00;45.55;Casa, 0.00 de área total, 55.50 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428802380
 8444400391288 ;GO ;COCALZINHO DE GOIAS ;ITAMAR NOBREGA II ; RUA 12, N. SN, QD 12 LT 31 ;54.997,19;100.000,00;45.01;Casa, 0.00 de área total, 51.12 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400391288
 8555511329310 ;GO ;COCALZINHO DE GOIAS ;ITAMAR NOBREGA II ; RUA 04, N. SN, QD 06 LT 20 ;43.045,47;78.000,00;44.82;Casa, 0.00 de área total, 47.50 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511329310
 8444407696998 ;GO ;COCALZINHO DE GOIAS ;GIRASSOL ; AVENIDA QUINTA AVENIDA, N. SN, QD 23 LT 14 ;64.789,70;114.000,00;43.17;Casa, 0.00 de área total, 67.26 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407696998
 8444400161860 ;GO ;COCALZINHO DE GOIAS ;EDILANDIA II ; VIA PUBLICA, N. SN, LT 26, QD 03 ;61.142,59;107.000,00;42.86;Casa, 48.64 de área total, 48.64 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400161860
 8444401983324 ;GO ;COCALZINHO DE GOIAS ;ITAMAR NOBREGA II ; RUA 16, N. SN, LT 19, QD 15 ;62.856,87;110.000,00;42.86;Casa, 54.81 de área total, 47.50 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401983324
 8444402044461 ;GO ;COCALZINHO DE GOIAS ;Res Itam. Nobrega II ;QUADRA 15, N. SN, LT 18, RUA 16 ;59.428,31;104.000,00;42.86;Casa, 0.00 de área total, 47.50 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402044461
 8444402337124 ;GO ;COCALZINHO DE GOIAS ;GIRASSOL ;RUA 12, N. SN, LT 46 - QD 12 ;59.999,74;105.000,00;42.86;Casa, 0.00 de área total, 51.12 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402337124
 8444402655991 ;GO ;COCALZINHO DE GOIAS ;ITAMAR NOBREGA II ;QUADRA 13, N. SN, LT 08 RUA 12 ;59.428,31;104.000,00;42.86;Casa, 51.12 de área total, 51.12 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402655991
 8444404134697 ;GO ;COCALZINHO DE GOIAS ;2ª ETAPA ; RUA 14, N. SN, QD 13 LT 45 ;62.856,87;110.000,00;42.86;Casa, 51.12 de área total, 51.12 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404134697
